timestep,slice_id,tx_brate,tx_pckts,dl_buffer
223,1,0.225,43.5,0.0
223,2,0.20500000000000002,37.5,0.0
224,0,2.1425,94.0,366.5
224,1,0.165,31.5,0.0
224,2,0.2175,65.75,0.0
225,0,2.1475,101.25,549.75
225,1,0.155,30.0,0.0
225,2,0.195,46.5,0.0
226,0,2.22,94.5,0.0
226,1,0.2,39.0,0.0
226,2,0.2875,60.0,110.25
227,0,2.1525,95.75,169.0
227,1,0.16,30.5,79.0
227,2,0.2325,57.0,118.5
228,0,2.145,102.5,366.5
228,1,0.185,35.0,43.5
228,2,0.215,61.5,0.0
229,0,2.1500000000000004,92.75,366.5
229,1,0.125,25.0,0.0
229,2,0.25,59.25,18.5
230,0,2.2725,85.25,366.5
230,1,0.195,34.0,0.0
230,2,0.255,48.0,79.0
231,0,2.1475,96.0,1518.75
231,1,0.15000000000000002,29.5,0.0
231,2,0.2575,69.5,0.0
232,0,2.1475,99.25,676.75
232,1,0.175,34.0,0.0
232,2,0.2575,55.5,0.0
233,0,2.1375,98.5,570.25
233,1,0.175,33.5,0.0
233,2,0.255,53.0,0.0
234,0,2.145,104.75,366.5
234,1,0.165,32.0,0.0
234,2,0.225,62.5,0.0
235,0,2.1574999999999998,93.25,366.5
235,1,0.145,28.0,0.0
235,2,0.2425,53.0,0.0
236,0,2.1550000000000002,108.0,183.25
236,1,0.195,37.0,0.0
236,2,0.1825,70.0,0.0
237,0,2.14,92.75,0.0
237,1,0.16999999999999998,32.5,0.0
237,2,0.21500000000000002,44.5,0.0
238,0,2.1475,96.0,366.5
238,1,0.14500000000000002,28.5,0.0
238,2,0.245,52.5,0.0
239,0,2.1475,89.25,366.5
239,1,0.21000000000000002,40.0,8.0
239,2,0.235,42.5,0.0
240,0,2.1375,94.25,183.25
240,1,0.16999999999999998,32.5,0.0
240,2,0.2,38.0,0.0
241,0,2.14,92.25,366.5
241,1,0.18,35.0,0.0
241,2,0.255,47.5,118.5
242,0,2.1475,89.75,0.0
242,1,0.135,26.5,0.0
242,2,0.2425,53.25,0.0
243,0,2.1475,90.5,183.25
243,1,0.195,38.5,0.0
243,2,0.2425,56.25,0.0
244,0,2.14,95.25,202.25
244,1,0.165,32.0,0.0
244,2,0.255,45.0,0.0
245,0,2.135,89.25,366.5
245,1,0.19,36.5,0.0
245,2,0.1775,41.5,0.0
246,0,2.145,95.75,1411.25
246,1,0.18,35.0,79.0
246,2,0.28,53.5,0.0
247,0,2.1550000000000002,96.5,183.25
247,1,0.19,37.0,0.0
247,2,0.215,45.25,79.0
248,0,2.1325,108.75,288.25
248,1,0.175,34.0,79.0
248,2,0.21,40.25,79.0
249,0,2.15,111.25,366.5
249,1,0.19,37.0,0.0
249,2,0.245,58.25,0.0
250,0,2.1500000000000004,95.0,366.5
250,1,0.155,30.0,0.0
250,2,0.25,62.5,147.25
251,0,2.18,94.25,183.25
251,1,0.18,35.0,47.5
251,2,0.215,40.75,0.0
252,0,2.1325,101.5,366.5
252,1,0.13,26.0,0.0
252,2,0.23,48.0,31.25
253,0,2.1500000000000004,101.0,136.25
253,1,0.15500000000000003,30.5,8.0
253,2,0.2425,58.25,22.25
254,0,2.32,89.75,0.0
254,1,0.225,40.0,0.0
254,2,0.2375,56.0,0.0
255,0,2.135,94.75,183.25
255,1,0.185,35.5,79.0
255,2,0.24,50.0,0.0
256,0,2.1425,104.25,366.5
256,1,0.135,26.5,157.5
256,2,0.27,71.0,0.0
257,0,2.1475,102.0,366.5
257,1,0.16999999999999998,33.5,0.0
257,2,0.22999999999999998,47.75,0.0
258,0,2.14,92.75,183.25
258,1,0.15000000000000002,29.5,0.0
258,2,0.2,37.5,0.0
259,0,2.1500000000000004,92.25,366.5
259,1,0.185,35.5,0.0
259,2,0.25,45.0,0.0
260,0,2.1475,89.5,366.5
260,1,0.185,35.0,0.0
260,2,0.24,59.25,0.0
261,0,2.1475,102.75,183.25
261,1,0.185,35.5,0.0
261,2,0.195,37.75,0.0
262,0,2.1375,107.75,1510.0
262,1,0.19,36.0,79.0
262,2,0.21000000000000002,37.5,0.0
263,0,2.1525,96.5,366.5
263,1,0.185,35.0,0.0
263,2,0.25,46.25,118.25
264,0,2.17,97.75,366.5
264,1,0.155,30.5,79.0
